area,building,direction,elevator,floor,garden,heating,_id,layout,region,renovation,stairway,structure,totalPrice,type,unitPrice,usage,year
94.73,板楼,南 北,有,中楼层 (共34层),雁鸣湖,集中供暖,101117671578,3室2厅1厨1卫,雁塔,精装,两梯四户,钢混结构,178.0,平层,18791.0,普通住宅,满两年
53.0,板楼,东南,无,低楼层 (共6层),纺织城,集中供暖,101117671581,2室1厅1厨1卫,灞桥,简装,一梯两户,混合结构,46.0,,8680.0,普通住宅,未满两年
92.95,板楼,南 北,无,低楼层 (共7层),临潼,集中供暖,101117671612,2室2厅1厨1卫,临潼,精装,一梯两户,砖混结构,89.0,,9576.0,普通住宅,满五年
116.0,塔楼,东南,有,高楼层 (共16层),城南,集中供暖,101117671627,3室2厅1厨2卫,雁塔,其他,两梯四户,框架结构,168.0,,14483.0,普通住宅,
118.0,板塔结合,南 北,有,高楼层 (共34层),城北,集中供暖,101117671653,3室2厅1厨2卫,未央,简装,两梯五户,钢混结构,240.0,,20339.0,普通住宅,
93.0,板塔结合,南,有,低楼层 (共18层),经开南,集中供暖,101117671654,2室2厅1厨1卫,未央,其他,两梯五户,钢混结构,110.0,,11828.0,普通住宅,
178.0,板楼,南 北,有,高楼层 (共26层),高新六路,集中供暖,101117671657,3室2厅1厨2卫,雁塔,其他,两梯四户,钢混结构,400.0,,22472.0,普通住宅,
83.64,板楼,南,,中楼层 (共18层),临潼,集中供暖,101117671669,2室2厅1厨1卫,临潼,其他,一梯三户,钢混结构,93.0,平层,11120.0,普通住宅,满五年
89.0,板塔结合,南,有,中楼层 (共33层),经开南,集中供暖,101117671685,2室2厅1厨1卫,未央,精装,两梯四户,钢混结构,165.0,,18540.0,普通住宅,
89.2,板塔结合,南 西南,有,高楼层 (共32层),经开南,,101117671686,2室1厅1厨1卫,未央,其他,两梯四户,钢混结构,165.0,平层,18498.0,普通住宅,
79.56,板楼,南,有,低楼层 (共15层),高陵,集中供暖,101117671935,2室1厅1厨1卫,高陵,简装,一梯三户,钢混结构,65.0,,8170.0,普通住宅,满五年
56.98,板楼,北,有,低楼层 (共34层),城西,集中供暖,101117671958,2室1厅1厨1卫,莲湖,其他,三梯八户,钢混结构,110.0,平层,19306.0,普通住宅,
75.96,板楼,南 北,无,低楼层 (共7层),浐河西路,集中供暖,101117671959,2室1厅1厨1卫,灞桥,其他,一梯两户,混合结构,80.0,平层,10532.0,普通住宅,满两年
142.0,板楼,南 北,有,低楼层 (共11层),西咸,集中供暖,101117671979,4室2厅1厨2卫,长安,精装,一梯两户,钢混结构,255.0,平层,17958.0,普通住宅,
47.83,塔楼,西,有,高楼层 (共18层),城西,集中供暖,101117671986,1室1厅1厨1卫,莲湖,简装,三梯二十一户,钢混结构,85.0,,17772.0,普通住宅,满五年
51.0,塔楼,西,有,低楼层 (共31层),鱼化寨,集中供暖,101117671999,1室1厅1厨1卫,雁塔,其他,四梯二十户,钢混结构,73.0,平层,14314.0,普通住宅,
47.5,板楼,南,,高楼层 (共5层),纺织城,自供暖,101117672018,2室0厅1厨1卫,灞桥,简装,一梯三户,混合结构,40.0,,8422.0,普通住宅,
112.06,板塔结合,南 北,有,高楼层 (共33层),经开南,集中供暖,101117672043,3室2厅1厨2卫,未央,其他,两梯四户,钢混结构,215.0,平层,19187.0,普通住宅,满两年
76.82,,南 北,无,高楼层 (共5层),临潼,,101117672044,3室1厅1厨1卫,临潼,其他,一梯两户,未知结构,52.0,平层,6770.0,普通住宅,
88.77,板塔结合,南,有,高楼层 (共34层),高新六路,集中供暖,101117672051,2室2厅1厨1卫,雁塔,其他,两梯四户,钢混结构,175.0,平层,19714.0,普通住宅,
99.79,板塔结合,南 北,有,低楼层 (共33层),高新六路,集中供暖,101117672087,3室2厅1厨2卫,雁塔,其他,两梯四户,钢混结构,255.0,平层,25554.0,普通住宅,
100.69,,南 北,,中楼层 (共14层),临潼,,101117672089,3室2厅1厨1卫,临潼,精装,一梯四户,未知结构,135.0,,13408.0,普通住宅,未满两年
51.51,板塔结合,南,有,高楼层 (共29层),经开南,集中供暖,101117672107,1室1厅1厨1卫,未央,其他,三梯十户,钢混结构,45.0,,8737.0,商住两用,满五年
99.54,板楼,西南,有,低楼层 (共18层),浐河西路,集中供暖,101117672127,3室2厅1厨1卫,未央,精装,两梯四户,钢混结构,160.0,,16074.0,普通住宅,满五年
92.0,板塔结合,南,有,中楼层 (共30层),经开南,集中供暖,101117672591,3室1厅1厨1卫,未央,精装,两梯四户,钢混结构,170.0,平层,18479.0,普通住宅,
110.0,板楼,南 北,,低楼层 (共26层),西咸,集中供暖,101117672592,3室2厅1厨2卫,西咸新区（西安）,其他,一梯四户,钢混结构,159.0,,14455.0,普通住宅,
89.63,板楼,南,有,低楼层 (共34层),曲江,集中供暖,101117672608,2室2厅1厨1卫,雁塔,其他,两梯四户,钢混结构,300.0,,33471.0,普通住宅,
125.0,板塔结合,东 北,,低楼层 (共6层),高陵,集中供暖,101117672649,3室2厅1厨1卫,高陵,其他,一梯两户,砖混结构,102.0,,8160.0,普通住宅,
99.0,塔楼,南 北,有,高楼层 (共19层),城东,集中供暖,101117672650,2室2厅1厨1卫,碑林,其他,两梯四户,框架结构,125.0,,12627.0,普通住宅,
79.51,板塔结合,北 东北,有,高楼层 (共32层),城东,集中供暖,101117672662,2室1厅1厨1卫,雁塔,其他,三梯十户,钢混结构,146.0,平层,18363.0,普通住宅,
163.0,板楼,南 北,有,低楼层 (共33层),经开北,集中供暖,101117672681,3室2厅1厨2卫,未央,其他,两梯两户,未知结构,400.0,,24540.0,普通住宅,
52.03,板楼,东,有,高楼层 (共31层),城西,集中供暖,101117672686,1室0厅1厨1卫,莲湖,其他,四梯二十二户,钢混结构,65.0,平层,12493.0,普通住宅,
118.89,板楼,南 北,有,高楼层 (共33层),唐延路,集中供暖,101117672701,3室2厅1厨2卫,雁塔,其他,两梯四户,钢混结构,278.0,平层,23383.0,普通住宅,满五年
189.0,板塔结合,东南,有,低楼层 (共20层),太白南路,集中供暖,101117672726,3室2厅1厨2卫,雁塔,简装,七梯三户,框架结构,390.0,,20635.0,普通住宅,
73.02,板塔结合,南,有,低楼层 (共32层),长安,集中供暖,101117672767,2室1厅1厨1卫,长安,其他,两梯四户,钢混结构,135.0,平层,18489.0,普通住宅,
67.44,板楼,南 北,无,高楼层 (共6层),城东,集中供暖,101117672774,2室1厅1厨1卫,新城区,其他,一梯一户,混合结构,67.0,平层,9935.0,普通住宅,
55.0,板塔结合,南,有,低楼层 (共6层),高陵,集中供暖,101117672785,3室1厅1厨2卫,高陵,其他,一梯十三户,混合结构,105.0,复式,19091.0,普通住宅,
84.0,板楼,南,,低楼层 (共7层),曲江,集中供暖,101117672801,3室1厅1厨1卫,雁塔,简装,一梯三户,钢混结构,118.0,,14048.0,普通住宅,
121.27,板楼,南 北,有,低楼层 (共33层),长安,集中供暖,101117673236,3室2厅1厨2卫,雁塔,其他,两梯四户,钢混结构,299.0,,24656.0,普通住宅,
87.99,板塔结合,南 东南,有,高楼层 (共34层),科技六路,集中供暖,101117673264,3室2厅1厨1卫,雁塔,其他,三梯八户,钢混结构,190.0,,21594.0,普通住宅,
96.0,板塔结合,东南,有,中楼层 (共24层),城北,集中供暖,101117673310,3室1厅1厨1卫,未央,简装,两梯四户,钢混结构,120.0,,12500.0,普通住宅,
102.74,板塔结合,南 北,有,中楼层 (共32层),曲江,集中供暖,101117673326,3室2厅1厨1卫,雁塔,简装,两梯五户,钢混结构,230.0,,22387.0,普通住宅,
89.11,板塔结合,南,有,高楼层 (共18层),浐河西路,集中供暖,101117673401,2室2厅1厨1卫,灞桥,其他,两梯四户,钢混结构,125.0,,14028.0,普通住宅,
45.0,塔楼,南,有,高楼层 (共30层),城南,集中供暖,101117673415,1室0厅1厨1卫,雁塔,其他,六梯三十户,钢混结构,53.0,平层,11778.0,商住两用,
127.0,板楼,南 北,,低楼层 (共34层),高陵,集中供暖,101117673421,3室2厅1厨2卫,高陵,其他,一梯两户,钢混结构,140.0,,11024.0,普通住宅,
25.0,,南 北,,地下室 (共31层),曲江,,101117673453,,雁塔,,,,15.0,,6000.0,车库,
129.46,板楼,南 北,有,中楼层 (共33层),城北,集中供暖,101117673457,4室2厅1厨2卫,未央,精装,两梯四户,钢混结构,260.0,,20084.0,普通住宅,满五年
40.52,塔楼,西,无,中楼层 (共7层),李家村,自供暖,101117673484,1室1厅1厨1卫,碑林,其他,一梯六户,砖混结构,42.0,,10366.0,普通住宅,满五年
71.09,板塔结合,南,有,高楼层 (共12层),高新三小,自供暖,101117673501,2室1厅1厨1卫,雁塔,其他,两梯四户,框架结构,95.0,平层,13364.0,普通住宅,满两年
47.94,塔楼,西,有,高楼层 (共30层),城南,集中供暖,101117673505,1室0厅1厨1卫,雁塔,其他,六梯三十户,钢混结构,42.0,平层,8761.0,商住两用,
89.0,板塔结合,南,有,中楼层 (共32层),曲江,集中供暖,101117673520,2室2厅1厨1卫,雁塔,其他,两梯四户,混合结构,230.0,,25843.0,普通住宅,
90.95,板塔结合,南 北,有,高楼层 (共27层),经开南,集中供暖,101117673561,2室2厅1厨1卫,未央,其他,两梯六户,框架结构,132.0,平层,14514.0,普通住宅,满两年
59.76,板塔结合,南,有,高楼层 (共16层),高陵,集中供暖,101117674014,3室2厅1厨2卫,高陵,其他,四梯二十户,钢混结构,60.0,,10041.0,普通住宅,
15.0,,南,,地下室 (共32层),城北,,101117674025,,未央,,,,5.0,,3334.0,车库,
118.0,板塔结合,南 北,,高楼层 (共23层),世博园,集中供暖,101117674073,3室2厅1厨2卫,灞桥,精装,一梯四户,钢混结构,215.0,平层,18221.0,普通住宅,
91.03,板塔结合,东 南,有,中楼层 (共31层),世博园,集中供暖,101117674075,2室2厅1厨1卫,灞桥,精装,两梯四户,钢混结构,165.0,,18126.0,普通住宅,未满两年
149.0,板塔结合,南 北,有,低楼层 (共30层),国际港务区,集中供暖,101117674097,3室2厅1厨2卫,灞桥,其他,两梯四户,钢混结构,203.0,平层,13625.0,普通住宅,
81.0,塔楼,北,有,高楼层 (共28层),长安,集中供暖,101117674120,2室2厅1厨1卫,长安,其他,三梯八户,钢混结构,110.0,,13581.0,普通住宅,
108.2,,东南,有,高楼层 (共32层),临潼,集中供暖,101117674131,3室2厅1厨1卫,临潼,其他,两梯四户,框架结构,125.0,,11553.0,普通住宅,满两年
57.5,板塔结合,北,有,高楼层 (共30层),城南,集中供暖,101117674152,1室1厅1厨1卫,雁塔,其他,两梯十户,钢混结构,70.0,,12174.0,普通住宅,满五年
176.0,板楼,南 北,有,中楼层 (共12层),曲江,集中供暖,101117674203,4室2厅1厨1卫,雁塔,其他,一梯两户,钢混结构,700.0,,39773.0,普通住宅,
110.14,板楼,南 北,,低楼层 (共7层),城北,集中供暖,101117674206,3室1厅1厨1卫,新城区,简装,一梯两户,钢混结构,127.0,平层,11531.0,普通住宅,满两年
94.45,板塔结合,南 北,有,低楼层 (共26层),城西,集中供暖,101117674251,2室1厅1厨1卫,莲湖,简装,三梯四户,钢混结构,142.0,平层,15035.0,普通住宅,
35.0,板楼,东,有,中楼层 (共16层),鱼化寨,集中供暖,101117674282,1室0厅1厨1卫,雁塔,其他,一梯十户,钢混结构,37.0,,10572.0,商住两用,
96.56,板塔结合,南,有,低楼层 (共18层),经开南,集中供暖,101117674291,2室1厅1厨1卫,未央,其他,两梯八户,框架结构,150.0,平层,15535.0,普通住宅,
92.29,板塔结合,南 北,有,中楼层 (共17层),城西,集中供暖,101117674299,2室1厅1厨1卫,未央,精装,两梯四户,钢混结构,135.0,,14628.0,普通住宅,满五年
37.15,塔楼,北,有,高楼层 (共33层),城南,集中供暖,101117674714,1室0厅1厨1卫,雁塔,其他,三梯十一户,钢混结构,57.0,平层,15344.0,普通住宅,
102.6,板楼,南 北,有,高楼层 (共34层),经开南,集中供暖,101117674724,3室2厅1厨1卫,未央,其他,两梯四户,钢混结构,195.0,,19006.0,普通住宅,
72.0,,南,,低楼层 (共6层),临潼,集中供暖,101117674726,2室1厅1厨1卫,临潼,简装,一梯三户,砖混结构,33.0,平层,4584.0,普通住宅,满两年
66.17,板楼,南,有,中楼层 (共18层),浐河西路,集中供暖,101117674734,2室2厅1厨1卫,灞桥,其他,两梯三户,钢混结构,95.0,,14357.0,普通住宅,
55.0,塔楼,北,有,中楼层 (共28层),黄雁村,集中供暖,101117674742,1室1厅1厨1卫,碑林,其他,三梯十二户,框架结构,75.0,,13637.0,普通住宅,
120.27,板塔结合,西南,有,中楼层 (共18层),长安,自供暖,101117674768,3室2厅1厨2卫,长安,简装,两梯八户,框架结构,130.0,,10810.0,普通住宅,满五年
167.06,板塔结合,南 北,无,高楼层 (共6层),高陵,集中供暖,101117674771,5室2厅1厨2卫,高陵,精装,一梯两户,混合结构,160.0,,9578.0,普通住宅,满五年
20.0,,南,,地下室 (共0层),浐河西路,,101117674789,,灞桥,,,,12.0,,6000.0,车库,
144.53,板塔结合,南 北,,高楼层 (共22层),西咸,集中供暖,101117674791,4室2厅1厨2卫,长安,其他,一梯四户,钢混结构,280.0,平层,19374.0,普通住宅,
96.56,板楼,南 北,有,中楼层 (共33层),西咸,集中供暖,101117674950,3室2厅1厨1卫,长安,其他,两梯四户,钢混结构,165.0,,17088.0,普通住宅,未满两年
94.3,板塔结合,南,有,中楼层 (共32层),城东,集中供暖,101117674973,2室2厅1厨1卫,雁塔,精装,三梯六户,钢混结构,175.0,,18558.0,普通住宅,
66.0,板塔结合,东,有,低楼层 (共28层),经开南,自供暖,101117675017,2室1厅1厨1卫,未央,精装,两梯五户,钢混结构,110.0,,16667.0,普通住宅,
75.0,板塔结合,北,有,高楼层 (共20层),锦业路,集中供暖,101117675018,1室2厅1厨1卫,雁塔,其他,两梯十一户,钢混结构,70.0,,9334.0,商住两用,
97.6,板塔结合,南 北,有,中楼层 (共32层),西咸,集中供暖,101117675053,3室2厅1厨1卫,未央,其他,两梯四户,钢混结构,181.0,平层,18546.0,普通住宅,满五年
145.31,板塔结合,南 北,有,中楼层 (共18层),城北,集中供暖,101117675381,3室2厅1厨2卫,未央,其他,一梯两户,钢混结构,195.0,平层,13420.0,普通住宅,满两年
110.0,,南,,高楼层 (共24层),高陵,集中供暖,101117675425,3室2厅1厨2卫,高陵,精装,一梯五户,混合结构,120.0,,10910.0,普通住宅,
88.0,板塔结合,南 北,有,低楼层 (共24层),城西,集中供暖,101117675441,2室2厅1厨1卫,莲湖,其他,两梯六户,钢混结构,125.0,平层,14205.0,普通住宅,满两年
124.0,,南,,高楼层 (共24层),高陵,集中供暖,101117675460,3室2厅1厨2卫,高陵,毛坯,一梯三户,混合结构,118.0,,9517.0,普通住宅,
87.56,,南,,高楼层 (共24层),高陵,集中供暖,101117675461,2室1厅1厨1卫,高陵,毛坯,一梯五户,混合结构,85.0,,9708.0,普通住宅,
115.0,,南,,中楼层 (共24层),高陵,集中供暖,101117675469,3室1厅1厨2卫,高陵,毛坯,一梯五户,混合结构,110.0,,9566.0,普通住宅,
96.0,塔楼,南 北,,高楼层 (共33层),西咸,集中供暖,101117675471,3室2厅1厨1卫,高陵,其他,一梯两户,钢混结构,100.0,,10417.0,普通住宅,
115.0,,南,,低楼层 (共24层),高陵,集中供暖,101117675475,3室2厅1厨2卫,高陵,其他,一梯五户,混合结构,92.0,,8000.0,普通住宅,
120.5,,南 北,,低楼层 (共25层),高陵,集中供暖,101117675481,3室2厅1厨2卫,高陵,毛坯,一梯两户,未知结构,110.0,,9129.0,普通住宅,
148.41,板塔结合,东 西 北,有,高楼层 (共25层),城东,集中供暖,101117675486,3室2厅1厨2卫,雁塔,其他,两梯九户,框架结构,179.0,,12062.0,普通住宅,
123.0,,南 北,有,高楼层 (共33层),西咸,集中供暖,101117675509,3室2厅1厨2卫,高陵,毛坯,两梯两户,钢混结构,100.0,,8131.0,普通住宅,
262.36,板楼,南 北,有,高楼层 (共33层),曲江,集中供暖,101117675520,4室2厅1厨3卫,雁塔,精装,两梯两户,钢混结构,1050.0,平层,40022.0,普通住宅,满两年
191.47,板塔结合,南 北,有,高楼层 (共25层),曲江,集中供暖,101117675534,4室1厅1厨2卫,长安,其他,两梯三户,钢混结构,382.0,平层,19951.0,普通住宅,
112.0,塔楼,东南,有,低楼层 (共26层),城北,自供暖,101117675536,2室1厅1厨1卫,未央,其他,三梯十户,框架结构,110.0,,9822.0,普通住宅,
35.0,塔楼,南,有,中楼层 (共26层),逸翠园,集中供暖,101117675833,1室1厅0厨1卫,雁塔,精装,六梯四十三户,钢混结构,80.0,,22858.0,普通住宅,
51.0,板塔结合,南,有,中楼层 (共32层),经开北,集中供暖,101117675838,2室1厅1厨1卫,未央,其他,两梯七户,钢混结构,145.0,,28432.0,普通住宅,
128.0,,东 东南,,高楼层 (共25层),高陵,集中供暖,101117675839,3室2厅1厨2卫,高陵,其他,一梯两户,未知结构,122.0,,9532.0,普通住宅,
148.21,板楼,北 南,有,高楼层 (共30层),曲江,集中供暖,101117675883,4室2厅1厨2卫,雁塔,其他,两梯四户,钢混结构,395.0,平层,26652.0,普通住宅,
51.0,板塔结合,南,有,中楼层 (共33层),世博园,集中供暖,101117675892,1室1厅1厨1卫,灞桥,其他,两梯五户,钢混结构,99.0,,19412.0,普通住宅,
200.22,板塔结合,南 北,,高楼层 (共15层),曲江,集中供暖,101117675905,4室2厅1厨2卫,雁塔,其他,一梯七户,框架结构,450.0,,22476.0,普通住宅,
84.88,塔楼,西北,有,高楼层 (共34层),城西,集中供暖,101117675931,2室1厅1厨1卫,莲湖,其他,六梯二十户,钢混结构,136.0,平层,16023.0,普通住宅,
80.65,板楼,南,无,高楼层 (共7层),城东,集中供暖,101117675939,2室1厅1厨1卫,碑林,其他,一梯十五户,钢混结构,83.0,平层,10292.0,普通住宅,
89.52,板塔结合,南,有,低楼层 (共34层),经开北,集中供暖,101117675942,2室1厅1厨1卫,未央,其他,两梯四户,钢混结构,150.0,,16757.0,普通住宅,
82.36,板塔结合,西南,有,高楼层 (共33层),城西,集中供暖,101117675995,2室2厅1厨1卫,雁塔,其他,三梯六户,钢混结构,138.0,,16756.0,普通住宅,
181.0,板楼,西 南 北,无,地下室 (共6层),城东,自供暖,101117676020,3室2厅1厨2卫,新城区,其他,一梯一户,砖混结构,175.0,平层,9669.0,普通住宅,
108.0,板塔结合,南 北,有,高楼层 (共31层),西咸,集中供暖,101117676037,3室2厅1厨2卫,未央,其他,两梯四户,钢混结构,172.0,,15926.0,普通住宅,
80.0,板塔结合,东,有,低楼层 (共32层),城西,集中供暖,101117676059,2室1厅1厨1卫,莲湖,其他,四梯十三户,钢混结构,120.0,平层,15000.0,普通住宅,
160.0,板楼,南 北,有,低楼层 (共12层),西咸,集中供暖,101117676065,3室2厅1厨2卫,长安,毛坯,两梯两户,钢混结构,360.0,,22500.0,普通住宅,
128.87,板楼,南 北,,低楼层 (共27层),经开北,集中供暖,101117676396,3室2厅1厨2卫,未央,其他,一梯两户,钢混结构,185.0,,14356.0,普通住宅,
118.0,板塔结合,南 北,,低楼层 (共24层),国际港务区,集中供暖,101117676399,3室2厅1厨2卫,灞桥,其他,一梯四户,钢混结构,184.5,平层,15636.0,普通住宅,
290.24,,南 北,,低楼层 (共3层),雁鸣湖,集中供暖,101117676447,5室2厅1厨3卫,雁塔,其他,,混合结构,1500.0,,51682.0,别墅,未满两年
78.64,板塔结合,东,有,中楼层 (共44层),曲江,集中供暖,101117676467,2室1厅1厨1卫,雁塔,精装,四梯十户,钢混结构,145.0,平层,18439.0,普通住宅,未满两年
129.0,板塔结合,南 北,有,中楼层 (共14层),未央湖,集中供暖,101117676482,3室2厅1厨2卫,未央,其他,两梯四户,钢混结构,160.0,,12404.0,普通住宅,
96.61,板塔结合,南,有,低楼层 (共33层),雁南,集中供暖,101117676515,2室1厅1厨1卫,雁塔,精装,两梯六户,钢混结构,140.0,平层,14492.0,普通住宅,满五年
127.54,板塔结合,南 北,有,中楼层 (共26层),临潼,集中供暖,101117676521,3室2厅1厨2卫,临潼,其他,两梯四户,框架结构,118.0,,9252.0,普通住宅,满两年
105.0,板塔结合,东南,有,低楼层 (共12层),城南,自供暖,101117676585,2室2厅1厨1卫,雁塔,其他,一梯四户,钢混结构,145.0,,13810.0,普通住宅,
87.0,板楼,南 北,,高楼层 (共6层),未央湖,集中供暖,101117676599,3室2厅1厨1卫,未央,其他,一梯两户,砖混结构,88.0,,10115.0,普通住宅,
155.0,板塔结合,南 北,有,高楼层 (共29层),高新六路,集中供暖,101117676623,4室2厅1厨2卫,雁塔,精装,两梯三户,钢混结构,330.0,平层,21291.0,普通住宅,
110.0,塔楼,东北,有,高楼层 (共27层),经开南,自供暖,101117676639,5室1厅0厨0卫,未央,其他,两梯二十户,钢混结构,198.0,平层,18000.0,写字楼,
119.62,,南,,高楼层 (共18层),高陵,,101117676666,3室2厅1厨2卫,高陵,其他,一梯四户,未知结构,112.0,,9363.0,普通住宅,未满两年
161.15,塔楼,南 北,有,中楼层 (共32层),城西,集中供暖,101117676706,4室2厅1厨2卫,未央,其他,一梯两户,钢混结构,400.0,平层,24822.0,普通住宅,
49.6,,南,无,高楼层 (共5层),李家村,集中供暖,101117676716,2室1厅1厨1卫,碑林,其他,一梯四户,混合结构,73.0,,14718.0,普通住宅,
40.0,塔楼,西南,有,低楼层 (共25层),城西,集中供暖,101117677062,1室0厅1厨1卫,莲湖,精装,两梯十户,钢混结构,48.0,平层,12000.0,商住两用,
141.0,,南,,高楼层 (共10层),南稍门,,101117677063,4室2厅1厨2卫,碑林,其他,一梯两户,钢混结构,400.0,,28369.0,写字楼,
92.0,板楼,南,,中楼层 (共30层),安装四处,集中供暖,101117677064,3室2厅1厨1卫,雁塔,其他,一梯四户,钢混结构,138.0,,15000.0,普通住宅,
95.06,板楼,南,,中楼层 (共17层),临潼,集中供暖,101117677075,3室1厅1厨1卫,临潼,其他,一梯两户,钢混结构,90.0,平层,9468.0,普通住宅,
191.75,板塔结合,南 北,有,低楼层 (共24层),都市之门,集中供暖,101117677077,1室0厅0厨1卫,雁塔,其他,三梯八户,钢混结构,230.0,,11995.0,普通住宅,
88.97,板楼,南,有,低楼层 (共33层),鱼化寨,集中供暖,101117677094,2室2厅1厨1卫,雁塔,其他,两梯四户,钢混结构,175.0,,19670.0,普通住宅,满五年
194.9,板楼,南 北,有,高楼层 (共24层),曲江,集中供暖,101117677098,4室2厅1厨2卫,雁塔,毛坯,两梯两户,钢混结构,820.0,,42073.0,普通住宅,满两年
92.0,板楼,南,,中楼层 (共30层),安装四处,集中供暖,101117677139,3室2厅1厨1卫,雁塔,毛坯,一梯四户,钢混结构,138.0,,15000.0,普通住宅,
93.75,板楼,南 北,无,高楼层 (共6层),城内,自供暖,101117677148,2室1厅1厨1卫,莲湖,其他,一梯两户,混合结构,105.0,平层,11200.0,普通住宅,满五年
63.0,塔楼,南,无,高楼层 (共7层),纺织城,自供暖,101117677153,2室1厅1厨1卫,灞桥,其他,一梯六户,混合结构,57.0,,9048.0,普通住宅,
97.0,平房,南 北,,中楼层 (共6层),临潼,集中供暖,101117677176,2室2厅1厨1卫,临潼,其他,一梯两户,砖混结构,80.0,,8248.0,普通住宅,
63.24,板塔结合,北,有,中楼层 (共27层),城西,集中供暖,101117677188,2室1厅1厨1卫,莲湖,其他,两梯六户,钢混结构,93.0,平层,14706.0,普通住宅,满两年
33.0,塔楼,南,有,高楼层 (共32层),城西,集中供暖,101117677260,1室0厅1厨1卫,莲湖,精装,五梯二十一户,钢混结构,50.0,,15152.0,普通住宅,
140.9,板楼,南 北,,高楼层 (共17层),临潼,集中供暖,101117677265,4室2厅1厨2卫,临潼,其他,一梯两户,钢混结构,119.0,平层,8446.0,普通住宅,
123.89,板楼,南,有,高楼层 (共34层),西咸,集中供暖,101117677571,4室2厅0厨2卫,长安,其他,两梯四户,钢混结构,179.0,平层,14449.0,普通住宅,满两年
112.6,板楼,南 北,有,低楼层 (共33层),高陵,集中供暖,101117677579,3室2厅1厨2卫,高陵,精装,两梯六户,钢混结构,115.0,,10214.0,普通住宅,
64.0,板塔结合,南,有,低楼层 (共16层),高陵,集中供暖,101117677599,3室1厅1厨2卫,高陵,其他,两梯十三户,钢混结构,68.0,复式,10625.0,普通住宅,
131.39,板塔结合,南 北,有,高楼层 (共18层),陕西大会堂,集中供暖,101117677610,3室2厅1厨1卫,雁塔,精装,两梯四户,钢混结构,330.0,,25117.0,普通住宅,满两年
113.75,板塔结合,南,有,低楼层 (共33层),高新六路,集中供暖,101117677636,3室1厅1厨1卫,雁塔,精装,两梯五户,钢混结构,280.0,平层,24616.0,普通住宅,满五年
49.93,板楼,南 北,有,中楼层 (共15层),高陵,集中供暖,101117677662,2室2厅1厨2卫,高陵,其他,两梯十一户,钢混结构,51.0,,10215.0,普通住宅,
139.03,板塔结合,南 北,无,高楼层 (共6层),临潼,自供暖,101117677679,3室2厅1厨2卫,临潼,简装,一梯两户,砖混结构,78.0,,5611.0,普通住宅,
97.0,板楼,南 北,有,中楼层 (共34层),高陵,集中供暖,101117677766,3室2厅1厨1卫,高陵,其他,一梯四户,钢混结构,130.0,,13403.0,普通住宅,
12.0,,南,,地下室 (共33层),纺织城,,101117677848,,灞桥,,,,10.0,,8334.0,车库,
87.37,板塔结合,东南,有,高楼层 (共30层),安装四处,集中供暖,101117677855,2室1厅1厨1卫,灞桥,其他,三梯九户,钢混结构,122.0,平层,13964.0,普通住宅,满五年
97.0,板塔结合,南,有,高楼层 (共31层),浐河西路,集中供暖,101117677875,3室2厅1厨1卫,灞桥,其他,两梯四户,钢混结构,180.0,,18557.0,普通住宅,
91.91,板塔结合,南,有,高楼层 (共32层),城南,自供暖,101117677881,2室2厅1厨1卫,雁塔,其他,两梯四户,钢混结构,150.0,,16321.0,普通住宅,满两年
90.09,板塔结合,北,有,低楼层 (共33层),矿山路,集中供暖,101117677903,2室1厅1厨1卫,未央,其他,两梯四户,钢混结构,148.0,,16429.0,普通住宅,
143.0,,西南,,中楼层 (共20层),西咸,,101117677904,4室2厅1厨2卫,西咸新区（西安）,其他,一梯四户,未知结构,190.0,平层,13287.0,普通住宅,
151.0,板楼,南 北,有,高楼层 (共27层),经开北,集中供暖,101117678170,4室1厅1厨2卫,未央,其他,两梯三户,钢混结构,300.0,平层,19868.0,普通住宅,
84.0,板塔结合,南,有,低楼层 (共34层),经开北,集中供暖,101117678171,2室1厅1厨1卫,未央,其他,两梯七户,钢混结构,130.0,,15477.0,普通住宅,
143.0,板楼,南 北,,低楼层 (共7层),国际港务区,集中供暖,101117678174,4室2厅1厨2卫,灞桥,其他,一梯两户,钢混结构,430.0,,30070.0,普通住宅,
80.12,板楼,南 北,无,高楼层 (共6层),浐河西路,集中供暖,101117678178,3室1厅1厨1卫,灞桥,其他,一梯三户,混合结构,75.0,平层,9361.0,普通住宅,
83.53,板塔结合,南,有,中楼层 (共33层),经开南,集中供暖,101117678188,2室1厅1厨1卫,未央,精装,两梯四户,钢混结构,165.0,平层,19754.0,普通住宅,
259.0,板塔结合,南 北,有,高楼层 (共32层),曲江,集中供暖,101117678240,4室2厅1厨3卫,雁塔,其他,三梯三户,钢混结构,850.0,平层,32819.0,普通住宅,
128.82,,东 西,,低楼层 (共6层),临潼,,101117678322,3室2厅1厨2卫,临潼,简装,一梯两户,未知结构,85.0,,6599.0,普通住宅,满五年
193.0,板楼,南 北,,中楼层 (共21层),陕西大会堂,集中供暖,101117678340,4室2厅1厨2卫,雁塔,其他,一梯两户,钢混结构,750.0,,38861.0,普通住宅,
107.8,板楼,南 北,有,中楼层 (共32层),经开南,集中供暖,101117678389,3室1厅1厨1卫,未央,精装,两梯五户,钢混结构,180.0,平层,16698.0,普通住宅,满两年
